# name: graph_traversal_scratch
# description: Traversal-local visited-state trace with repeated neighbor checks and fresh traversal resets.
# story: Visited-map scratch state for BFS/DFS-style traversals where reset cost matters.
# value_type: int
# peak_live_entries: 156
op,key,value_seed,expected_hit
insert,33128,113128,0
find,32778,0,1
find,33111,0,1
find,33128,0,1
find,33145,0,0
insert,33145,113145,0
find,32773,0,1
find,33128,0,1
find,33145,0,1
find,33162,0,0
insert,33162,113162,0
find,32768,0,1
find,33061,0,0
insert,33061,113061,0
find,33078,0,0
insert,33078,113078,0
find,33095,0,0
insert,33095,113095,0
find,32789,0,1
find,33078,0,1
find,33095,0,1
find,33112,0,0
insert,33112,113112,0
find,32784,0,1
find,33095,0,1
find,33112,0,1
find,33129,0,0
insert,33129,113129,0
find,32779,0,1
find,33112,0,1
find,33129,0,1
find,33146,0,0
insert,33146,113146,0
find,32774,0,1
find,33129,0,1
find,33146,0,1
find,33163,0,0
insert,33163,113163,0
find,32769,0,1
find,33062,0,0
insert,33062,113062,0
find,33079,0,0
insert,33079,113079,0
find,33096,0,0
insert,33096,113096,0
find,32768,0,1
find,33079,0,1
find,33096,0,1
find,33113,0,0
insert,33113,113113,0
find,32785,0,1
find,33096,0,1
find,33113,0,1
find,33130,0,0
insert,33130,113130,0
find,32780,0,1
find,33113,0,1
find,33130,0,1
find,33147,0,0
insert,33147,113147,0
find,32775,0,1
find,33130,0,1
find,33147,0,1
find,33164,0,0
insert,33164,113164,0
find,32770,0,1
find,33063,0,0
insert,33063,113063,0
find,33080,0,0
insert,33080,113080,0
find,33097,0,0
insert,33097,113097,0
find,32769,0,1
find,33080,0,1
find,33097,0,1
find,33114,0,0
insert,33114,113114,0
find,32786,0,1
find,33350,0,0
insert,33350,113350,0
find,33367,0,0
insert,33367,113367,0
find,33384,0,0
insert,33384,113384,0
find,32783,0,1
find,33367,0,1
find,33384,0,1
find,33401,0,0
insert,33401,113401,0
find,32778,0,1
find,33384,0,1
find,33401,0,1
find,33418,0,0
insert,33418,113418,0
find,32773,0,1
find,33401,0,1
find,33418,0,1
find,33435,0,0
insert,33435,113435,0
find,32768,0,1
find,33418,0,1
find,33435,0,1
find,33452,0,0
insert,33452,113452,0
find,32785,0,1
find,33435,0,1
find,33452,0,1
find,33469,0,0
insert,33469,113469,0
find,32780,0,1
find,33452,0,1
find,33469,0,1
find,33486,0,0
insert,33486,113486,0
find,32775,0,1
find,33351,0,0
insert,33351,113351,0
find,33368,0,0
insert,33368,113368,0
find,33385,0,0
insert,33385,113385,0
find,32784,0,1
find,33368,0,1
find,33385,0,1
find,33402,0,0
insert,33402,113402,0
find,32779,0,1
find,33385,0,1
find,33402,0,1
find,33419,0,0
insert,33419,113419,0
find,32774,0,1
find,33402,0,1
find,33419,0,1
find,33436,0,0
insert,33436,113436,0
find,32769,0,1
find,33419,0,1
find,33436,0,1
find,33453,0,0
insert,33453,113453,0
find,32786,0,1
find,33436,0,1
find,33453,0,1
find,33470,0,0
insert,33470,113470,0
find,32781,0,1
find,33453,0,1
find,33470,0,1
find,33487,0,0
insert,33487,113487,0
find,32776,0,1
find,33352,0,0
insert,33352,113352,0
find,33369,0,0
insert,33369,113369,0
find,33386,0,0
insert,33386,113386,0
find,32785,0,1
find,33369,0,1
find,33386,0,1
find,33403,0,0
insert,33403,113403,0
find,32780,0,1
find,33386,0,1
find,33403,0,1
find,33420,0,0
insert,33420,113420,0
find,32775,0,1
find,33403,0,1
find,33420,0,1
find,33437,0,0
insert,33437,113437,0
find,32770,0,1
find,33420,0,1
find,33437,0,1
find,33454,0,0
insert,33454,113454,0
find,32787,0,1
find,33437,0,1
find,33454,0,1
find,33471,0,0
insert,33471,113471,0
find,32782,0,1
find,33454,0,1
find,33471,0,1
find,33488,0,0
insert,33488,113488,0
find,32777,0,1
find,33353,0,0
insert,33353,113353,0
find,33370,0,0
insert,33370,113370,0
find,33387,0,0
insert,33387,113387,0
find,32786,0,1
clear,0,0,0
find,36864,0,0
insert,36864,126864,0
find,36881,0,0
insert,36881,126881,0
find,36898,0,0
insert,36898,126898,0
find,36878,0,0
find,36865,0,0
insert,36865,126865,0
find,36882,0,0
insert,36882,126882,0
find,36899,0,0
insert,36899,126899,0
find,36879,0,0
find,36866,0,0
insert,36866,126866,0
find,36883,0,0
insert,36883,126883,0
find,36900,0,0
insert,36900,126900,0
find,36880,0,0
find,36867,0,0
insert,36867,126867,0
find,36884,0,0
insert,36884,126884,0
find,36901,0,0
insert,36901,126901,0
find,36881,0,1
find,36868,0,0
insert,36868,126868,0
find,36885,0,0
insert,36885,126885,0
find,36902,0,0
insert,36902,126902,0
find,36882,0,1
find,36869,0,0
insert,36869,126869,0
find,36886,0,0
insert,36886,126886,0
find,36903,0,0
insert,36903,126903,0
find,36883,0,1
find,36870,0,0
insert,36870,126870,0
find,36887,0,0
insert,36887,126887,0
find,36904,0,0
insert,36904,126904,0
find,36884,0,1
find,36871,0,0
insert,36871,126871,0
find,36888,0,0
insert,36888,126888,0
find,36905,0,0
insert,36905,126905,0
find,36885,0,1
find,36872,0,0
insert,36872,126872,0
find,36889,0,0
insert,36889,126889,0
find,36906,0,0
insert,36906,126906,0
find,36864,0,1
find,36873,0,0
insert,36873,126873,0
find,36890,0,0
insert,36890,126890,0
find,36907,0,0
insert,36907,126907,0
find,36865,0,1
find,36874,0,0
insert,36874,126874,0
find,36891,0,0
insert,36891,126891,0
find,36908,0,0
insert,36908,126908,0
find,36866,0,1
find,36875,0,0
insert,36875,126875,0
find,36892,0,0
insert,36892,126892,0
find,36909,0,0
insert,36909,126909,0
find,36867,0,1
find,36876,0,0
insert,36876,126876,0
find,36893,0,0
insert,36893,126893,0
find,36910,0,0
insert,36910,126910,0
find,36868,0,1
find,36877,0,0
insert,36877,126877,0
find,36894,0,0
insert,36894,126894,0
find,36911,0,0
insert,36911,126911,0
find,36869,0,1
find,36878,0,0
insert,36878,126878,0
find,36895,0,0
insert,36895,126895,0
find,36912,0,0
insert,36912,126912,0
find,36870,0,1
find,36879,0,0
insert,36879,126879,0
find,36896,0,0
insert,36896,126896,0
find,36913,0,0
insert,36913,126913,0
find,36871,0,1
find,36880,0,0
insert,36880,126880,0
find,36897,0,0
insert,36897,126897,0
find,36914,0,0
insert,36914,126914,0
find,36872,0,1
find,36881,0,1
find,36898,0,1
find,36915,0,0
insert,36915,126915,0
find,36873,0,1
find,36882,0,1
find,36899,0,1
find,36916,0,0
insert,36916,126916,0
find,36874,0,1
find,36883,0,1
find,36900,0,1
find,36917,0,0
insert,36917,126917,0
find,36875,0,1
find,36884,0,1
find,36901,0,1
find,36918,0,0
insert,36918,126918,0
find,36876,0,1
find,36885,0,1
find,36902,0,1
find,36919,0,0
insert,36919,126919,0
find,36877,0,1
find,36961,0,0
insert,36961,126961,0
find,36978,0,0
insert,36978,126978,0
find,36995,0,0
insert,36995,126995,0
find,36878,0,1
find,36978,0,1
find,36995,0,1
find,37012,0,0
insert,37012,127012,0
find,36873,0,1
find,36995,0,1
find,37012,0,1
find,37029,0,0
insert,37029,127029,0
find,36868,0,1
find,36962,0,0
insert,36962,126962,0
find,36979,0,0
insert,36979,126979,0
find,36996,0,0
insert,36996,126996,0
find,36879,0,1
find,36979,0,1
find,36996,0,1
find,37013,0,0
insert,37013,127013,0
find,36874,0,1
find,36996,0,1
find,37013,0,1
find,37030,0,0
insert,37030,127030,0
find,36869,0,1
find,36963,0,0
insert,36963,126963,0
find,36980,0,0
insert,36980,126980,0
find,36997,0,0
insert,36997,126997,0
find,36880,0,1
find,36980,0,1
find,36997,0,1
find,37014,0,0
insert,37014,127014,0
find,36875,0,1
find,36997,0,1
find,37014,0,1
find,37031,0,0
insert,37031,127031,0
find,36870,0,1
find,36964,0,0
insert,36964,126964,0
find,36981,0,0
insert,36981,126981,0
find,36998,0,0
insert,36998,126998,0
find,36881,0,1
find,36981,0,1
find,36998,0,1
find,37015,0,0
insert,37015,127015,0
find,36876,0,1
find,36998,0,1
find,37015,0,1
find,37032,0,0
insert,37032,127032,0
find,36871,0,1
find,36965,0,0
insert,36965,126965,0
find,36982,0,0
insert,36982,126982,0
find,36999,0,0
insert,36999,126999,0
find,36882,0,1
find,36982,0,1
find,36999,0,1
find,37016,0,0
insert,37016,127016,0
find,36877,0,1
find,36999,0,1
find,37016,0,1
find,37033,0,0
insert,37033,127033,0
find,36872,0,1
find,36966,0,0
insert,36966,126966,0
find,36983,0,0
insert,36983,126983,0
find,37000,0,0
insert,37000,127000,0
find,36883,0,1
find,36983,0,1
find,37000,0,1
find,37017,0,0
insert,37017,127017,0
find,36878,0,1
find,37000,0,1
find,37017,0,1
find,37034,0,0
insert,37034,127034,0
find,36873,0,1
find,36967,0,0
insert,36967,126967,0
find,36984,0,0
insert,36984,126984,0
find,37001,0,0
insert,37001,127001,0
find,36884,0,1
find,36984,0,1
find,37001,0,1
find,37018,0,0
insert,37018,127018,0
find,36879,0,1
find,37001,0,1
find,37018,0,1
find,37035,0,0
insert,37035,127035,0
find,36874,0,1
find,36968,0,0
insert,36968,126968,0
find,36985,0,0
insert,36985,126985,0
find,37002,0,0
insert,37002,127002,0
find,36885,0,1
find,37155,0,0
insert,37155,127155,0
find,37172,0,0
insert,37172,127172,0
find,37189,0,0
insert,37189,127189,0
find,36865,0,1
find,37172,0,1
find,37189,0,1
find,37206,0,0
insert,37206,127206,0
find,36882,0,1
find,37189,0,1
find,37206,0,1
find,37223,0,0
insert,37223,127223,0
find,36877,0,1
find,37206,0,1
find,37223,0,1
find,37240,0,0
insert,37240,127240,0
find,36872,0,1
find,37223,0,1
find,37240,0,1
find,37257,0,0
insert,37257,127257,0
find,36867,0,1
find,37156,0,0
insert,37156,127156,0
find,37173,0,0
insert,37173,127173,0
find,37190,0,0
insert,37190,127190,0
find,36866,0,1
find,37173,0,1
find,37190,0,1
find,37207,0,0
insert,37207,127207,0
find,36883,0,1
find,37190,0,1
find,37207,0,1
find,37224,0,0
insert,37224,127224,0
find,36878,0,1
find,37207,0,1
find,37224,0,1
find,37241,0,0
insert,37241,127241,0
find,36873,0,1
find,37224,0,1
find,37241,0,1
find,37258,0,0
insert,37258,127258,0
find,36868,0,1
find,37157,0,0
insert,37157,127157,0
find,37174,0,0
insert,37174,127174,0
find,37191,0,0
insert,37191,127191,0
find,36867,0,1
find,37174,0,1
find,37191,0,1
find,37208,0,0
insert,37208,127208,0
find,36884,0,1
find,37191,0,1
find,37208,0,1
find,37225,0,0
insert,37225,127225,0
find,36879,0,1
find,37208,0,1
find,37225,0,1
find,37242,0,0
insert,37242,127242,0
find,36874,0,1
find,37225,0,1
find,37242,0,1
find,37259,0,0
insert,37259,127259,0
find,36869,0,1
find,37158,0,0
insert,37158,127158,0
find,37175,0,0
insert,37175,127175,0
find,37192,0,0
insert,37192,127192,0
find,36868,0,1
find,37175,0,1
find,37192,0,1
find,37209,0,0
insert,37209,127209,0
find,36885,0,1
find,37192,0,1
find,37209,0,1
find,37226,0,0
insert,37226,127226,0
find,36880,0,1
find,37209,0,1
find,37226,0,1
find,37243,0,0
insert,37243,127243,0
find,36875,0,1
find,37226,0,1
find,37243,0,1
find,37260,0,0
insert,37260,127260,0
find,36870,0,1
find,37159,0,0
insert,37159,127159,0
find,37176,0,0
insert,37176,127176,0
find,37193,0,0
insert,37193,127193,0
find,36869,0,1
find,37176,0,1
find,37193,0,1
find,37210,0,0
insert,37210,127210,0
find,36864,0,1
find,37446,0,0
insert,37446,127446,0
find,37463,0,0
insert,37463,127463,0
find,37480,0,0
insert,37480,127480,0
find,36883,0,1
find,37463,0,1
find,37480,0,1
find,37497,0,0
insert,37497,127497,0
find,36878,0,1
find,37480,0,1
find,37497,0,1
find,37514,0,0
insert,37514,127514,0
find,36873,0,1
find,37497,0,1
find,37514,0,1
find,37531,0,0
insert,37531,127531,0
find,36868,0,1
find,37514,0,1
find,37531,0,1
find,37548,0,0
insert,37548,127548,0
find,36885,0,1
find,37531,0,1
find,37548,0,1
find,37565,0,0
insert,37565,127565,0
find,36880,0,1
find,37548,0,1
find,37565,0,1
find,37582,0,0
insert,37582,127582,0
find,36875,0,1
find,37447,0,0
insert,37447,127447,0
find,37464,0,0
insert,37464,127464,0
find,37481,0,0
insert,37481,127481,0
find,36884,0,1
find,37464,0,1
find,37481,0,1
find,37498,0,0
insert,37498,127498,0
find,36879,0,1
find,37481,0,1
find,37498,0,1
find,37515,0,0
insert,37515,127515,0
find,36874,0,1
find,37498,0,1
find,37515,0,1
find,37532,0,0
insert,37532,127532,0
find,36869,0,1
find,37515,0,1
find,37532,0,1
find,37549,0,0
insert,37549,127549,0
find,36864,0,1
find,37532,0,1
find,37549,0,1
find,37566,0,0
insert,37566,127566,0
find,36881,0,1
find,37549,0,1
find,37566,0,1
find,37583,0,0
insert,37583,127583,0
find,36876,0,1
find,37448,0,0
insert,37448,127448,0
find,37465,0,0
insert,37465,127465,0
find,37482,0,0
insert,37482,127482,0
find,36885,0,1
find,37465,0,1
find,37482,0,1
find,37499,0,0
insert,37499,127499,0
find,36880,0,1
find,37482,0,1
find,37499,0,1
find,37516,0,0
insert,37516,127516,0
find,36875,0,1
find,37499,0,1
find,37516,0,1
find,37533,0,0
insert,37533,127533,0
find,36870,0,1
find,37516,0,1
find,37533,0,1
find,37550,0,0
insert,37550,127550,0
find,36865,0,1
find,37533,0,1
find,37550,0,1
find,37567,0,0
insert,37567,127567,0
find,36882,0,1
find,37550,0,1
find,37567,0,1
find,37584,0,0
insert,37584,127584,0
find,36877,0,1
find,37449,0,0
insert,37449,127449,0
find,37466,0,0
insert,37466,127466,0
find,37483,0,0
insert,37483,127483,0
find,36864,0,1
clear,0,0,0
find,40960,0,0
insert,40960,140960,0
find,40977,0,0
insert,40977,140977,0
find,40994,0,0
insert,40994,140994,0
find,40978,0,0
find,40961,0,0
insert,40961,140961,0
find,40978,0,0
insert,40978,140978,0
find,40995,0,0
insert,40995,140995,0
find,40979,0,0
find,40962,0,0
insert,40962,140962,0
find,40979,0,0
insert,40979,140979,0
find,40996,0,0
insert,40996,140996,0
find,40980,0,0
find,40963,0,0
insert,40963,140963,0
find,40980,0,0
insert,40980,140980,0
find,40997,0,0
insert,40997,140997,0
find,40981,0,0
find,40964,0,0
insert,40964,140964,0
find,40981,0,0
insert,40981,140981,0
find,40998,0,0
insert,40998,140998,0
find,40960,0,1
find,40965,0,0
insert,40965,140965,0
find,40982,0,0
insert,40982,140982,0
find,40999,0,0
insert,40999,140999,0
find,40961,0,1
find,40966,0,0
insert,40966,140966,0
find,40983,0,0
insert,40983,140983,0
find,41000,0,0
insert,41000,141000,0
find,40962,0,1
find,40967,0,0
insert,40967,140967,0
find,40984,0,0
insert,40984,140984,0
find,41001,0,0
insert,41001,141001,0
find,40963,0,1
find,40968,0,0
insert,40968,140968,0
find,40985,0,0
insert,40985,140985,0
find,41002,0,0
insert,41002,141002,0
find,40964,0,1
find,40969,0,0
insert,40969,140969,0
find,40986,0,0
insert,40986,140986,0
find,41003,0,0
insert,41003,141003,0
find,40965,0,1
find,40970,0,0
insert,40970,140970,0
find,40987,0,0
insert,40987,140987,0
find,41004,0,0
insert,41004,141004,0
find,40966,0,1
find,40971,0,0
insert,40971,140971,0
find,40988,0,0
insert,40988,140988,0
find,41005,0,0
insert,41005,141005,0
find,40967,0,1
find,40972,0,0
insert,40972,140972,0
find,40989,0,0
insert,40989,140989,0
find,41006,0,0
insert,41006,141006,0
find,40968,0,1
find,40973,0,0
insert,40973,140973,0
find,40990,0,0
insert,40990,140990,0
find,41007,0,0
insert,41007,141007,0
find,40969,0,1
find,40974,0,0
insert,40974,140974,0
find,40991,0,0
insert,40991,140991,0
find,41008,0,0
insert,41008,141008,0
find,40970,0,1
find,40975,0,0
insert,40975,140975,0
find,40992,0,0
insert,40992,140992,0
find,41009,0,0
insert,41009,141009,0
find,40971,0,1
find,40976,0,0
insert,40976,140976,0
find,40993,0,0
insert,40993,140993,0
find,41010,0,0
insert,41010,141010,0
find,40972,0,1
find,40977,0,1
find,40994,0,1
find,41011,0,0
insert,41011,141011,0
find,40973,0,1
find,40978,0,1
find,40995,0,1
find,41012,0,0
insert,41012,141012,0
find,40974,0,1
find,40979,0,1
find,40996,0,1
find,41013,0,0
insert,41013,141013,0
find,40975,0,1
find,40980,0,1
find,40997,0,1
find,41014,0,0
insert,41014,141014,0
find,40976,0,1
find,40981,0,1
find,40998,0,1
find,41015,0,0
insert,41015,141015,0
find,40977,0,1
find,41057,0,0
insert,41057,141057,0
find,41074,0,0
insert,41074,141074,0
find,41091,0,0
insert,41091,141091,0
find,40978,0,1
find,41074,0,1
find,41091,0,1
find,41108,0,0
insert,41108,141108,0
find,40973,0,1
find,41091,0,1
find,41108,0,1
find,41125,0,0
insert,41125,141125,0
find,40968,0,1
find,41058,0,0
insert,41058,141058,0
find,41075,0,0
insert,41075,141075,0
find,41092,0,0
insert,41092,141092,0
find,40979,0,1
find,41075,0,1
find,41092,0,1
find,41109,0,0
insert,41109,141109,0
find,40974,0,1
find,41092,0,1
find,41109,0,1
find,41126,0,0
insert,41126,141126,0
find,40969,0,1
find,41059,0,0
insert,41059,141059,0
find,41076,0,0
insert,41076,141076,0
find,41093,0,0
insert,41093,141093,0
find,40980,0,1
find,41076,0,1
find,41093,0,1
find,41110,0,0
insert,41110,141110,0
find,40975,0,1
find,41093,0,1
find,41110,0,1
find,41127,0,0
insert,41127,141127,0
find,40970,0,1
find,41060,0,0
insert,41060,141060,0
find,41077,0,0
insert,41077,141077,0
find,41094,0,0
insert,41094,141094,0
find,40981,0,1
find,41077,0,1
find,41094,0,1
find,41111,0,0
insert,41111,141111,0
find,40976,0,1
find,41094,0,1
find,41111,0,1
find,41128,0,0
insert,41128,141128,0
find,40971,0,1
find,41061,0,0
insert,41061,141061,0
find,41078,0,0
insert,41078,141078,0
find,41095,0,0
insert,41095,141095,0
find,40960,0,1
find,41078,0,1
find,41095,0,1
find,41112,0,0
insert,41112,141112,0
find,40977,0,1
find,41095,0,1
find,41112,0,1
find,41129,0,0
insert,41129,141129,0
find,40972,0,1
find,41062,0,0
insert,41062,141062,0
find,41079,0,0
insert,41079,141079,0
find,41096,0,0
insert,41096,141096,0
find,40961,0,1
find,41079,0,1
find,41096,0,1
find,41113,0,0
insert,41113,141113,0
find,40978,0,1
find,41096,0,1
find,41113,0,1
find,41130,0,0
insert,41130,141130,0
find,40973,0,1
find,41063,0,0
insert,41063,141063,0
find,41080,0,0
insert,41080,141080,0
find,41097,0,0
insert,41097,141097,0
find,40962,0,1
find,41080,0,1
find,41097,0,1
find,41114,0,0
insert,41114,141114,0
find,40979,0,1
find,41097,0,1
find,41114,0,1
find,41131,0,0
insert,41131,141131,0
find,40974,0,1
find,41064,0,0
insert,41064,141064,0
find,41081,0,0
insert,41081,141081,0
find,41098,0,0
insert,41098,141098,0
find,40963,0,1
find,41251,0,0
insert,41251,141251,0
find,41268,0,0
insert,41268,141268,0
find,41285,0,0
insert,41285,141285,0
find,40965,0,1
find,41268,0,1
find,41285,0,1
find,41302,0,0
insert,41302,141302,0
find,40960,0,1
find,41285,0,1
find,41302,0,1
find,41319,0,0
insert,41319,141319,0
find,40977,0,1
find,41302,0,1
find,41319,0,1
find,41336,0,0
insert,41336,141336,0
find,40972,0,1
find,41319,0,1
find,41336,0,1
find,41353,0,0
insert,41353,141353,0
find,40967,0,1
find,41252,0,0
insert,41252,141252,0
find,41269,0,0
insert,41269,141269,0
find,41286,0,0
insert,41286,141286,0
find,40966,0,1
find,41269,0,1
find,41286,0,1
find,41303,0,0
insert,41303,141303,0
find,40961,0,1
find,41286,0,1
find,41303,0,1
find,41320,0,0
insert,41320,141320,0
find,40978,0,1
find,41303,0,1
find,41320,0,1
find,41337,0,0
insert,41337,141337,0
find,40973,0,1
find,41320,0,1
find,41337,0,1
find,41354,0,0
insert,41354,141354,0
find,40968,0,1
find,41253,0,0
insert,41253,141253,0
find,41270,0,0
insert,41270,141270,0
find,41287,0,0
insert,41287,141287,0
find,40967,0,1
find,41270,0,1
find,41287,0,1
find,41304,0,0
insert,41304,141304,0
find,40962,0,1
find,41287,0,1
find,41304,0,1
find,41321,0,0
insert,41321,141321,0
find,40979,0,1
find,41304,0,1
find,41321,0,1
find,41338,0,0
insert,41338,141338,0
find,40974,0,1
find,41321,0,1
find,41338,0,1
find,41355,0,0
insert,41355,141355,0
find,40969,0,1
find,41254,0,0
insert,41254,141254,0
find,41271,0,0
insert,41271,141271,0
find,41288,0,0
insert,41288,141288,0
find,40968,0,1
find,41271,0,1
find,41288,0,1
find,41305,0,0
insert,41305,141305,0
find,40963,0,1
find,41288,0,1
find,41305,0,1
find,41322,0,0
insert,41322,141322,0
find,40980,0,1
find,41305,0,1
find,41322,0,1
find,41339,0,0
insert,41339,141339,0
find,40975,0,1
find,41322,0,1
find,41339,0,1
find,41356,0,0
insert,41356,141356,0
find,40970,0,1
find,41255,0,0
insert,41255,141255,0
find,41272,0,0
insert,41272,141272,0
find,41289,0,0
insert,41289,141289,0
find,40969,0,1
find,41272,0,1
find,41289,0,1
find,41306,0,0
insert,41306,141306,0
find,40964,0,1
find,41542,0,0
insert,41542,141542,0
find,41559,0,0
insert,41559,141559,0
find,41576,0,0
insert,41576,141576,0
find,40961,0,1
find,41559,0,1
find,41576,0,1
find,41593,0,0
insert,41593,141593,0
find,40978,0,1
find,41576,0,1
find,41593,0,1
find,41610,0,0
insert,41610,141610,0
find,40973,0,1
find,41593,0,1
find,41610,0,1
find,41627,0,0
insert,41627,141627,0
find,40968,0,1
find,41610,0,1
find,41627,0,1
find,41644,0,0
insert,41644,141644,0
find,40963,0,1
find,41627,0,1
find,41644,0,1
find,41661,0,0
insert,41661,141661,0
find,40980,0,1
find,41644,0,1
find,41661,0,1
find,41678,0,0
insert,41678,141678,0
find,40975,0,1
find,41543,0,0
insert,41543,141543,0
find,41560,0,0
insert,41560,141560,0
find,41577,0,0
insert,41577,141577,0
find,40962,0,1
find,41560,0,1
find,41577,0,1
find,41594,0,0
insert,41594,141594,0
find,40979,0,1
find,41577,0,1
find,41594,0,1
find,41611,0,0
insert,41611,141611,0
find,40974,0,1
find,41594,0,1
find,41611,0,1
find,41628,0,0
insert,41628,141628,0
find,40969,0,1
find,41611,0,1
find,41628,0,1
find,41645,0,0
insert,41645,141645,0
find,40964,0,1
find,41628,0,1
find,41645,0,1
find,41662,0,0
insert,41662,141662,0
find,40981,0,1
find,41645,0,1
find,41662,0,1
find,41679,0,0
insert,41679,141679,0
find,40976,0,1
find,41544,0,0
insert,41544,141544,0
find,41561,0,0
insert,41561,141561,0
find,41578,0,0
insert,41578,141578,0
find,40963,0,1
find,41561,0,1
find,41578,0,1
find,41595,0,0
insert,41595,141595,0
find,40980,0,1
find,41578,0,1
find,41595,0,1
find,41612,0,0
insert,41612,141612,0
find,40975,0,1
find,41595,0,1
find,41612,0,1
find,41629,0,0
insert,41629,141629,0
find,40970,0,1
find,41612,0,1
find,41629,0,1
find,41646,0,0
insert,41646,141646,0
find,40965,0,1
find,41629,0,1
find,41646,0,1
find,41663,0,0
insert,41663,141663,0
find,40960,0,1
find,41646,0,1
find,41663,0,1
find,41680,0,0
insert,41680,141680,0
find,40977,0,1
find,41545,0,0
insert,41545,141545,0
find,41562,0,0
insert,41562,141562,0
find,41579,0,0
insert,41579,141579,0
find,40964,0,1
clear,0,0,0
find,45056,0,0
insert,45056,155056,0
find,45073,0,0
insert,45073,155073,0
find,45090,0,0
insert,45090,155090,0
find,45056,0,1
find,45057,0,0
insert,45057,155057,0
find,45074,0,0
insert,45074,155074,0
find,45091,0,0
insert,45091,155091,0
find,45057,0,1
find,45058,0,0
insert,45058,155058,0
find,45075,0,0
insert,45075,155075,0
find,45092,0,0
insert,45092,155092,0
find,45058,0,1
find,45059,0,0
insert,45059,155059,0
find,45076,0,0
insert,45076,155076,0
find,45093,0,0
insert,45093,155093,0
find,45059,0,1
find,45060,0,0
insert,45060,155060,0
find,45077,0,0
insert,45077,155077,0
find,45094,0,0
insert,45094,155094,0
find,45060,0,1
find,45061,0,0
insert,45061,155061,0
find,45078,0,0
insert,45078,155078,0
find,45095,0,0
insert,45095,155095,0
find,45061,0,1
find,45062,0,0
insert,45062,155062,0
find,45079,0,0
insert,45079,155079,0
find,45096,0,0
insert,45096,155096,0
find,45062,0,1
find,45063,0,0
insert,45063,155063,0
find,45080,0,0
insert,45080,155080,0
find,45097,0,0
insert,45097,155097,0
find,45063,0,1
find,45064,0,0
insert,45064,155064,0
find,45081,0,0
insert,45081,155081,0
find,45098,0,0
insert,45098,155098,0
find,45064,0,1
find,45065,0,0
insert,45065,155065,0
find,45082,0,0
insert,45082,155082,0
find,45099,0,0
insert,45099,155099,0
find,45065,0,1
find,45066,0,0
insert,45066,155066,0
find,45083,0,0
insert,45083,155083,0
find,45100,0,0
insert,45100,155100,0
find,45066,0,1
find,45067,0,0
insert,45067,155067,0
find,45084,0,0
insert,45084,155084,0
find,45101,0,0
insert,45101,155101,0
find,45067,0,1
find,45068,0,0
insert,45068,155068,0
find,45085,0,0
insert,45085,155085,0
find,45102,0,0
insert,45102,155102,0
find,45068,0,1
find,45069,0,0
insert,45069,155069,0
find,45086,0,0
insert,45086,155086,0
find,45103,0,0
insert,45103,155103,0
find,45069,0,1
find,45070,0,0
insert,45070,155070,0
find,45087,0,0
insert,45087,155087,0
find,45104,0,0
insert,45104,155104,0
find,45070,0,1
find,45071,0,0
insert,45071,155071,0
find,45088,0,0
insert,45088,155088,0
find,45105,0,0
insert,45105,155105,0
find,45071,0,1
find,45072,0,0
insert,45072,155072,0
find,45089,0,0
insert,45089,155089,0
find,45106,0,0
insert,45106,155106,0
find,45072,0,1
find,45073,0,1
find,45090,0,1
find,45107,0,0
insert,45107,155107,0
find,45073,0,1
find,45074,0,1
find,45091,0,1
find,45108,0,0
insert,45108,155108,0
find,45074,0,1
find,45075,0,1
find,45092,0,1
find,45109,0,0
insert,45109,155109,0
find,45075,0,1
find,45076,0,1
find,45093,0,1
find,45110,0,0
insert,45110,155110,0
find,45076,0,1
find,45077,0,1
find,45094,0,1
find,45111,0,0
insert,45111,155111,0
find,45077,0,1
find,45153,0,0
insert,45153,155153,0
find,45170,0,0
insert,45170,155170,0
find,45187,0,0
insert,45187,155187,0
find,45056,0,1
find,45170,0,1
find,45187,0,1
find,45204,0,0
insert,45204,155204,0
find,45073,0,1
find,45187,0,1
find,45204,0,1
find,45221,0,0
insert,45221,155221,0
find,45068,0,1
find,45154,0,0
insert,45154,155154,0
find,45171,0,0
insert,45171,155171,0
find,45188,0,0
insert,45188,155188,0
find,45057,0,1
find,45171,0,1
find,45188,0,1
find,45205,0,0
insert,45205,155205,0
find,45074,0,1
find,45188,0,1
find,45205,0,1
find,45222,0,0
insert,45222,155222,0
find,45069,0,1
find,45155,0,0
insert,45155,155155,0
find,45172,0,0
insert,45172,155172,0
find,45189,0,0
insert,45189,155189,0
find,45058,0,1
find,45172,0,1
find,45189,0,1
find,45206,0,0
insert,45206,155206,0
find,45075,0,1
find,45189,0,1
find,45206,0,1
find,45223,0,0
insert,45223,155223,0
find,45070,0,1
find,45156,0,0
insert,45156,155156,0
find,45173,0,0
insert,45173,155173,0
find,45190,0,0
insert,45190,155190,0
find,45059,0,1
find,45173,0,1
find,45190,0,1
find,45207,0,0
insert,45207,155207,0
find,45076,0,1
find,45190,0,1
find,45207,0,1
find,45224,0,0
insert,45224,155224,0
find,45071,0,1
find,45157,0,0
insert,45157,155157,0
find,45174,0,0
insert,45174,155174,0
find,45191,0,0
insert,45191,155191,0
find,45060,0,1
find,45174,0,1
find,45191,0,1
find,45208,0,0
insert,45208,155208,0
find,45077,0,1
find,45191,0,1
find,45208,0,1
find,45225,0,0
insert,45225,155225,0
